Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
DEATH;surm;surm;surm;0;0;07.09.2007;;;;1;
CIW;TVL väljastamine;TVL väljastamine;Töövõimetuslehe väljastamine;0;0;07.09.2007;;;;1;
INFO;teatise väljastamine;teatise väljastamine;teatise väljastamine;0;0;07.09.2007;;;;1;
HEALTH;terviseseisundi kirjelduse väljastamine;terviseseisundi kirjelduse väljastamine;terviseseisundi kirjelduse väljastamine;0;0;07.09.2007;;;;1;
TELCONSULT;telemeditsiinilisel konsultatsioonil osalemine;telemeditsiinilisel konsultatsioonil osalemine;telemeditsiinilisel konsultatsioonil osalemine;0;0;07.09.2007;;;;1;
DOC;meditsiinidokumendi koostamine;meditsiinidokumendi koostamine;meditsiinidokumendi koostamine;0;0;07.09.2007;;;;1;
DEATHDOC;surmateatise koostamine;surmateatise koostamine;surmateatise koostamine;0;0;07.09.2007;;;;1;
DIR;saatekirja ja vastuse väljastamine;saatekirja ja vastuse väljastamine;saatekirja ja vastuse väljastamine;0;0;25.03.2009;;;;1;
EMCALL;Häirekeskuse väljakutse;Häirekeskuse väljakutse;Häirekeskuse väljakutse;0;0;31.07.2012;;;;1;
EMTASK;Väljasõidukorralduse edastamine;Väljasõidukorralduse edastamine;Väljasõidukorralduse edastamine;0;0;31.07.2012;;;;1;
EMDEPART;Väljasõit;Väljasõit;Väljasõit;0;0;31.07.2012;;;;1;
EMARRIVAL;Sündmuskohale jõudmine;Sündmuskohale jõudmine;Sündmuskohale jõudmine;0;0;31.07.2012;;;;1;
EMHOSPDEP;Lahkumine sündmuskohalt haiglasse;Lahkumine sündmuskohalt haiglasse;Lahkumine sündmuskohalt haiglasse;0;0;31.07.2012;;;;1;
EMFREE;Vabanemine;Vabanemine;Vabanemine;0;0;31.07.2012;;;;1;
CLINDEATH;Kliiniline surm;Kliiniline surm;Kliiniline surm;0;0;31.07.2012;;;;1;
QUALIFIEDCPR;Kvalifitseeritud elustamisvõtetega alustamine;Kvalifitseeritud elustamisvõtetega alustamine;Kvalifitseeritud elustamisvõtetega alustamine;0;0;31.07.2012;;;;1;
INJURY;Trauma;Trauma;Trauma;0;0;31.07.2012;;;;1;
TRAFFACC;Liiklusõnnetus;Liiklusõnnetus;Liiklusõnnetus;0;0;31.07.2012;;;;1;
FALL;Kukkumine;Kukkumine;Kukkumine;0;0;31.07.2012;;;;1;
BURN;Põletus;Põletus;Põletus;0;0;31.07.2012;;;;1;
POISON;Mürgistus;Mürgistus;Mürgistus;0;0;31.07.2012;;;;1;
OUTSOURCE;Lisajõu appikutsumine;Lisajõu appikutsumine;Lisajõu appikutsumine;0;0;31.07.2012;;;;1;
HANDOVERHOSP_ENTER;Patsiendi üleandmine haiglale ;Patsiendi üleandmine haiglale;Patsiendi üleandmine haiglale;0;0;18.06.2014;;;;1;
HANDOVERHOSP;Patsiendi üleandmine haiglale (andmed SOS2 liidesest);Patsiendi üleandmine haiglale (andmed SOS2 liidesest);Patsiendi üleandmine haiglale (andmed SOS2 liidesest);0;0;31.07.2012;;;;1;
HANDOVERPOL;Patsiendi üleandmine politseile;Patsiendi üleandmine politseile;Patsiendi üleandmine politseile;0;0;31.07.2012;;;;1;
HANDOVERAMB;Patsiendi üleandmine kiirabile;Patsiendi üleandmine kiirabile;Patsiendi üleandmine kiirabile;0;0;31.07.2012;;;;1;
REJECT;Edasisest abist keeldumine;Edasisest abist keeldumine;Edasisest abist keeldumine;0;0;31.07.2012;;;;1;
COMPENS;Hüvitamine;Hüvitamine;Hüvitamine;0;0;20.12.2012;;;;1;
TDP;Tervisedeklaratsioon täidetud paberil;Tervisedeklaratsioon täidetud paberil;Tervisedeklaratsioon täidetud paberil;0;0;01.02.2013;;;;1;
TD;Tervisedeklaratsioon täidetud Patsiendiportaalis;Tervisedeklaratsioon täidetud Patsiendiportaalis;Tervisedeklaratsioon täidetud Patsiendiportaalis;0;0;01.02.2013;;;;1;
CLOSED;Arstile suletud dokumendid;Arstile suletud dokumendid;Arstile suletud dokumendid;0;0;01.02.2013;;;;1;
SPECVALUE;Proovimaterjali nõuetele vastavuse hindamine;Proovimaterjali nõuetele vastavuse hindamine;Proovimaterjali nõuetele vastavuse hindamine;0;0;05.03.2014;;;;1;
STOPTREAT;Ravi lõpetamine;Ravi lõpetamine;Ravi lõpetamine;0;0;01.01.2015;;;;1;
TDEXISTS;Tervisedeklaratsiooni on täidetud;Tervisedeklaratsiooni on täidetud;Tervisedeklaratsiooni on täidetud;0;0;01.01.2017;;;;1;
DIAGEXISTS;Välistav diagnoos on olemas;Välistav diagnoos on olemas;Välistav diagnoos on olemas;0;0;01.01.2017;;;;1;
DEATH_NULLIFIED_REASON;Surma tühistamise põhjus;Surma tühistamise põhjus;Surma tühistamise põhjus;0;0;12.12.2017;;;;1;
